ensembl_gene_id	ensembl_transcript_id	rgd_symbol	entrezgene_id
ENSRNOG00000056177	ENSRNOT00000080181		
ENSRNOG00000007806	ENSRNOT00000010429	Arf5	79117
ENSRNOG00000007514	ENSRNOT00000009852	Sox12	689988
ENSRNOG00000053413	ENSRNOT00000088113		
ENSRNOG00000035496	ENSRNOT00000053619	Mir103-2	
ENSRNOG00000015529	ENSRNOT00000020803	Cdca3	297594
ENSRNOG00000061828	ENSRNOT00000079158		
ENSRNOG00000031562	ENSRNOT00000047147	Vom2r31	286985
ENSRNOG00000031562	ENSRNOT00000090708	Vom2r31	286985
ENSRNOG00000051811	ENSRNOT00000078955		
ENSRNOG00000060163	ENSRNOT00000086566		
ENSRNOG00000017496	ENSRNOT00000023872	Cnp	25275
ENSRNOG00000049349	ENSRNOT00000074625	Fam19a5	500915
ENSRNOG00000061278	ENSRNOT00000088859		
ENSRNOG00000000888	ENSRNOT00000001190	Sbds	288615
ENSRNOG00000004509	ENSRNOT00000006030	Eapp	299043
ENSRNOG00000017714	ENSRNOT00000057739	Usp3	363084
ENSRNOG00000017714	ENSRNOT00000080319	Usp3	363084
ENSRNOG00000031661	ENSRNOT00000051685	Zfp839	500723
ENSRNOG00000031661	ENSRNOT00000079048	Zfp839	500723
ENSRNOG00000057078	ENSRNOT00000085026	Ddit4	140942
ENSRNOG00000055243	ENSRNOT00000091158		
ENSRNOG00000049264	ENSRNOT00000071062	LOC100912759	686042
ENSRNOG00000049264	ENSRNOT00000071062	LOC100912759	100912759
ENSRNOG00000056985	ENSRNOT00000091798		
ENSRNOG00000016301	ENSRNOT00000067372	Dmrt2	309430
ENSRNOG00000035481	ENSRNOT00000053604	Mir218-2	
ENSRNOG00000016887	ENSRNOT00000022744	Hrh4	170704
ENSRNOG00000028044	ENSRNOT00000035449	Rhox11	298346
ENSRNOG00000057170	ENSRNOT00000082641		
ENSRNOG00000048128	ENSRNOT00000072946		
ENSRNOG00000009033	ENSRNOT00000012190	Cntn2	25356
ENSRNOG00000036688	ENSRNOT00000054957	Arhgdia	360678
ENSRNOG00000013734	ENSRNOT00000067657	Dnai1	500442
ENSRNOG00000054976	ENSRNOT00000085156	Olr1654	60451
ENSRNOG00000003971	ENSRNOT00000077038	Gosr1	94189
ENSRNOG00000003971	ENSRNOT00000077063	Gosr1	94189
ENSRNOG00000031816	ENSRNOT00000047482	Nckipsd	301009
ENSRNOG00000046137	ENSRNOT00000072757		
ENSRNOG00000037366	ENSRNOT00000039649	Zfp939	
ENSRNOG00000025300	ENSRNOT00000091077	Fer1l6	314997
ENSRNOG00000025300	ENSRNOT00000038973	Fer1l6	314997
ENSRNOG00000059832	ENSRNOT00000082131		
ENSRNOG00000052205	ENSRNOT00000078299	Fgf23	170583
ENSRNOG00000052115	ENSRNOT00000080700		
ENSRNOG00000020827	ENSRNOT00000028261	Cyp2g1	25251
ENSRNOG00000023547	ENSRNOT00000034990		
ENSRNOG00000010150	ENSRNOT00000087611	Strbp	84476
ENSRNOG00000010150	ENSRNOT00000066377	Strbp	84476
ENSRNOG00000010150	ENSRNOT00000090576	Strbp	84476
ENSRNOG00000018568	ENSRNOT00000030344	Rab5c	287709
ENSRNOG00000013216	ENSRNOT00000017960	Usb1	307643
ENSRNOG00000029766	ENSRNOT00000047239	Olr224	365342
ENSRNOG00000035633	ENSRNOT00000053756	Mir142	
ENSRNOG00000000605	ENSRNOT00000000743	Hs3st5	294449
ENSRNOG00000060959	ENSRNOT00000086837		
ENSRNOG00000057795	ENSRNOT00000074803		
ENSRNOG00000057795	ENSRNOT00000089013		
ENSRNOG00000048328	ENSRNOT00000060380	LOC100359766	
ENSRNOG00000055836	ENSRNOT00000087086		
ENSRNOG00000015196	ENSRNOT00000020384	LOC102547897	102547897
ENSRNOG00000005888	ENSRNOT00000007808	Fsip1	296074
ENSRNOG00000009117	ENSRNOT00000012124	Otub2	314405
ENSRNOG00000056256	ENSRNOT00000080659		
ENSRNOG00000058271	ENSRNOT00000080939		362866
ENSRNOG00000034753	ENSRNOT00000052876		
ENSRNOG00000059679	ENSRNOT00000079511		297383
ENSRNOG00000059679	ENSRNOT00000079547		297383
ENSRNOG00000059679	ENSRNOT00000079511		103692165
ENSRNOG00000059679	ENSRNOT00000079547		103692165
ENSRNOG00000045623	ENSRNOT00000074160	Capn10	63834
ENSRNOG00000047490	ENSRNOT00000050604	LOC100362808	100312671
ENSRNOG00000047490	ENSRNOT00000050604	Vom1r60	100312671
ENSRNOG00000030127	ENSRNOT00000041215	Eml2	192360
ENSRNOG00000030127	ENSRNOT00000078336	Eml2	192360
ENSRNOG00000014031	ENSRNOT00000033312	Esco1	680014
ENSRNOG00000027152	ENSRNOT00000031792	N4bp2	305342
ENSRNOG00000004633	ENSRNOT00000067006	Il20	681112
ENSRNOG00000010805	ENSRNOT00000014701	Fabp4	79451
ENSRNOG00000010805	ENSRNOT00000077311	Fabp4	79451
ENSRNOG00000061218	ENSRNOT00000086807	Olr1662	291361
ENSRNOG00000052856	ENSRNOT00000091639		
ENSRNOG00000036382	ENSRNOT00000054499		
ENSRNOG00000026231	ENSRNOT00000038924	Awat1	679520
ENSRNOG00000026231	ENSRNOT00000076053	Awat1	679520
ENSRNOG00000057881	ENSRNOT00000084144		362828
ENSRNOG00000004409	ENSRNOT00000006035	Sash3	317578
ENSRNOG00000010131	ENSRNOT00000064695	Rin2	311494
ENSRNOG00000010131	ENSRNOT00000086409	Rin2	311494
ENSRNOG00000037835	ENSRNOT00000077820	Catip	690437
ENSRNOG00000037835	ENSRNOT00000080528	Catip	690437
ENSRNOG00000037835	ENSRNOT00000057480	Catip	690437
ENSRNOG00000037835	ENSRNOT00000082773	Catip	690437
ENSRNOG00000037835	ENSRNOT00000071700	Catip	690437
ENSRNOG00000042267	ENSRNOT00000067607	RGD1564324	290217
ENSRNOG00000061716	ENSRNOT00000085024		
ENSRNOG00000054820	ENSRNOT00000085854		
ENSRNOG00000001448	ENSRNOT00000030497	Hip1	192154
ENSRNOG00000020032	ENSRNOT00000027173	Impdh1	362329
ENSRNOG00000003183	ENSRNOT00000004382	Fmod	64507
ENSRNOG00000023528	ENSRNOT00000032123	Hrasls5	293711
ENSRNOG00000007951	ENSRNOT00000010613	Galnt14	313878
ENSRNOG00000017469	ENSRNOT00000023664	Anxa1	25380
ENSRNOG00000009308	ENSRNOT00000012409	Bcl2l10	114552
ENSRNOG00000015902	ENSRNOT00000051853	Cpxm2	
ENSRNOG00000023664	ENSRNOT00000044131	Leprot	24536
ENSRNOG00000023664	ENSRNOT00000050597	Leprot	24536
ENSRNOG00000023664	ENSRNOT00000044131	Lepr	24536
ENSRNOG00000023664	ENSRNOT00000050597	Lepr	24536
ENSRNOG00000052815	ENSRNOT00000082130		
ENSRNOG00000059244	ENSRNOT00000058837		364754
ENSRNOG00000059244	ENSRNOT00000058837		100909849
ENSRNOG00000061544	ENSRNOT00000089059		361840
ENSRNOG00000047787	ENSRNOT00000060439	Olr1641	290050
ENSRNOG00000011542	ENSRNOT00000015373	Apopt1	299341
ENSRNOG00000012503	ENSRNOT00000017247	Dnajc16	362652
ENSRNOG00000049423	ENSRNOT00000073047		
ENSRNOG00000024689	ENSRNOT00000049774	Hopx	171160
ENSRNOG00000055652	ENSRNOT00000082103		
ENSRNOG00000014751	ENSRNOT00000047685	Ret	24716
ENSRNOG00000048471	ENSRNOT00000070854	LOC100911637	
ENSRNOG00000047752	ENSRNOT00000072298	Pfn3	685936
ENSRNOG00000025198	ENSRNOT00000033123	Gas2l3	680280
ENSRNOG00000057810	ENSRNOT00000083638	Olr1283	315572
ENSRNOG00000053198	ENSRNOT00000088927		
ENSRNOG00000055504	ENSRNOT00000091229		
ENSRNOG00000003300	ENSRNOT00000004408	Btg2	29619
ENSRNOG00000060045	ENSRNOT00000091117		64161
ENSRNOG00000011138	ENSRNOT00000014849	Rpl29	29283
ENSRNOG00000017689	ENSRNOT00000041216	Itih3	50693
ENSRNOG00000017689	ENSRNOT00000023984	Itih3	50693
ENSRNOG00000045510	ENSRNOT00000070777		
ENSRNOG00000009861	ENSRNOT00000050445	LOC100360843	
ENSRNOG00000009764	ENSRNOT00000012929	Olr488	295754
ENSRNOG00000050315	ENSRNOT00000088907	Dcxr	171408
ENSRNOG00000050315	ENSRNOT00000074362	Dcxr	171408
ENSRNOG00000016874	ENSRNOT00000022637	Zfp521	307579
ENSRNOG00000016874	ENSRNOT00000079682	Zfp521	307579
ENSRNOG00000003123	ENSRNOT00000090262	Rpa1	287524
ENSRNOG00000003123	ENSRNOT00000004229	Rpa1	287524
ENSRNOG00000026585	ENSRNOT00000031756	Lrrc66	289587
ENSRNOG00000060756	ENSRNOT00000078115		
ENSRNOG00000051531	ENSRNOT00000092169	Ctu2	292069
ENSRNOG00000047307	ENSRNOT00000075777	Cntfr	313173
ENSRNOG00000040208	ENSRNOT00000061887	Mmp27	300340
ENSRNOG00000021177	ENSRNOT00000028754	Cox8a	171335
ENSRNOG00000059890	ENSRNOT00000038801		362445
ENSRNOG00000053920	ENSRNOT00000084507	Olr1658	291161
ENSRNOG00000003470	ENSRNOT00000004676	Fundc1	363442
ENSRNOG00000029640	ENSRNOT00000043742	Olr439	295710
ENSRNOG00000057313	ENSRNOT00000080796		
ENSRNOG00000000559	ENSRNOT00000000675	Npffr1	64107
ENSRNOG00000017645	ENSRNOT00000023944	Mylpf	24584
ENSRNOG00000007219	ENSRNOT00000009556	Hsp90aa1	
ENSRNOG00000009245	ENSRNOT00000012312	Exosc2	366017
ENSRNOG00000018404	ENSRNOT00000082151	Aars	292023
ENSRNOG00000018404	ENSRNOT00000025052	Aars	292023
ENSRNOG00000053269	ENSRNOT00000090079		315286
ENSRNOG00000053272	ENSRNOT00000078599	Chi3l1	89824
ENSRNOG00000043478	ENSRNOT00000066559		
ENSRNOG00000049325	ENSRNOT00000054636		
ENSRNOG00000000918	ENSRNOT00000001220	Zbed5	288622
ENSRNOG00000024577	ENSRNOT00000028969	Gamt	25257
ENSRNOG00000060315	ENSRNOT00000084721		
ENSRNOG00000006102	ENSRNOT00000067314	Pole4	362385
ENSRNOG00000006102	ENSRNOT00000079173	Pole4	362385
ENSRNOG00000048849	ENSRNOT00000071978	Pdss1	
ENSRNOG00000000466	ENSRNOT00000091622	Hsd17b8	361802
ENSRNOG00000000466	ENSRNOT00000081163	Hsd17b8	361802
ENSRNOG00000000466	ENSRNOT00000000542	Hsd17b8	361802
ENSRNOG00000000466	ENSRNOT00000083728	Hsd17b8	361802
ENSRNOG00000000466	ENSRNOT00000091369	Hsd17b8	361802
ENSRNOG00000000466	ENSRNOT00000081486	Hsd17b8	361802
ENSRNOG00000053907	ENSRNOT00000091081		
ENSRNOG00000025518	ENSRNOT00000032252	Lrrc16b	361041
ENSRNOG00000057975	ENSRNOT00000088178		
ENSRNOG00000011261	ENSRNOT00000015192	Ttc14	310314
ENSRNOG00000042149	ENSRNOT00000065747	LOC100361741	103692087
ENSRNOG00000034015	ENSRNOT00000045326	Capn2	29154
ENSRNOG00000053911	ENSRNOT00000080515		
ENSRNOG00000019142	ENSRNOT00000025928	Fas	246097
ENSRNOG00000058806	ENSRNOT00000079793		
ENSRNOG00000012923	ENSRNOT00000017265	Rprd1b	311591
ENSRNOG00000005247	ENSRNOT00000061242	LOC100912008	64463
ENSRNOG00000005247	ENSRNOT00000061242	LOC100912008	100912008
ENSRNOG00000059111	ENSRNOT00000078618		
ENSRNOG00000012016	ENSRNOT00000016167	Npc1	266732
ENSRNOG00000056638	ENSRNOT00000085180		
ENSRNOG00000002925	ENSRNOT00000003922	Tsx	29391
ENSRNOG00000028517	ENSRNOT00000039086	Rhno1	100362315
ENSRNOG00000060529	ENSRNOT00000078889	Vom1r110	494299
ENSRNOG00000017285	ENSRNOT00000067904	Tab1	315139
ENSRNOG00000058385	ENSRNOT00000091926		
ENSRNOG00000061397	ENSRNOT00000086684		
ENSRNOG00000019594	ENSRNOT00000026503	LOC100912097	293370
ENSRNOG00000019594	ENSRNOT00000026503	LOC100912097	100912097
ENSRNOG00000019594	ENSRNOT00000026503	Olr227	293370
ENSRNOG00000019594	ENSRNOT00000026503	Olr227	100912097
ENSRNOG00000000150	ENSRNOT00000000162	Dnajc1	100360412
ENSRNOG00000016974	ENSRNOT00000022854	Ppp1r7	
ENSRNOG00000020679	ENSRNOT00000028066	Icam1	25464
ENSRNOG00000011044	ENSRNOT00000065529	Clmn	299285
ENSRNOG00000050005	ENSRNOT00000072876		
ENSRNOG00000002986	ENSRNOT00000037360	Efhc2	302507
ENSRNOG00000059811	ENSRNOT00000085133		298046
ENSRNOG00000000901	ENSRNOT00000001202	Crcp	
ENSRNOG00000000901	ENSRNOT00000079176	Crcp	
ENSRNOG00000023762	ENSRNOT00000030321		
ENSRNOG00000013718	ENSRNOT00000090796	Herc2	308669
ENSRNOG00000013718	ENSRNOT00000019245	Herc2	308669
ENSRNOG00000010765	ENSRNOT00000015179	Vcl	305679
ENSRNOG00000010765	ENSRNOT00000085126	Vcl	305679
ENSRNOG00000031739	ENSRNOT00000043724	Fam71e1	361564
ENSRNOG00000051621	ENSRNOT00000078008		100362120
ENSRNOG00000048726	ENSRNOT00000010098		113937
ENSRNOG00000011667	ENSRNOT00000064893	Fastk	
ENSRNOG00000050417	ENSRNOT00000075515		
ENSRNOG00000044314	ENSRNOT00000069581	Mir3084c	
ENSRNOG00000037214	ENSRNOT00000056217	LOC688006	685208
ENSRNOG00000037214	ENSRNOT00000056217	Sgk494	685208
ENSRNOG00000002360	ENSRNOT00000003240	Gabrg1	140674
ENSRNOG00000031269	ENSRNOT00000042070	RGD1304694	362974
ENSRNOG00000056411	ENSRNOT00000077985		64646
ENSRNOG00000056411	ENSRNOT00000077985		306962
ENSRNOG00000056411	ENSRNOT00000077985		306970
ENSRNOG00000056411	ENSRNOT00000077985		502129
ENSRNOG00000056411	ENSRNOT00000077985		684773
ENSRNOG00000056411	ENSRNOT00000077985		100360754
ENSRNOG00000056411	ENSRNOT00000077985		100912677
ENSRNOG00000029600	ENSRNOT00000043909	RGD1565912	
ENSRNOG00000015192	ENSRNOT00000077337	Mrps5	296134
ENSRNOG00000015192	ENSRNOT00000020451	Mrps5	296134
ENSRNOG00000014104	ENSRNOT00000087959	Myo5b	25132
ENSRNOG00000014104	ENSRNOT00000019512	Myo5b	25132
ENSRNOG00000014104	ENSRNOT00000085318	Myo5b	25132
ENSRNOG00000029418	ENSRNOT00000051824	LOC498231	498231
ENSRNOG00000014576	ENSRNOT00000019867	Dock3	315992
ENSRNOG00000045648	ENSRNOT00000042245	LOC100911035	293083
ENSRNOG00000045648	ENSRNOT00000042245	LOC100911035	100911035
ENSRNOG00000045648	ENSRNOT00000042245	Olr20	293083
ENSRNOG00000045648	ENSRNOT00000042245	Olr20	100911035
ENSRNOG00000000567	ENSRNOT00000038537	Unc5b	60630
ENSRNOG00000053498	ENSRNOT00000087932	Dnajc22	362998
ENSRNOG00000008394	ENSRNOT00000011168	Prg2	58826
ENSRNOG00000004451	ENSRNOT00000005871	Mc3r	29310
ENSRNOG00000026239	ENSRNOT00000031595	Arid4a	314205
ENSRNOG00000026239	ENSRNOT00000089473	Arid4a	314205
ENSRNOG00000013005	ENSRNOT00000017549	Rpa2	59102
ENSRNOG00000019128	ENSRNOT00000026010	LOC501189	116696
ENSRNOG00000019128	ENSRNOT00000026010	St8sia4	116696
ENSRNOG00000059524	ENSRNOT00000089214		
ENSRNOG00000031051	ENSRNOT00000040041	Olr481	404889
ENSRNOG00000028473	ENSRNOT00000039447	LOC691551	691551
ENSRNOG00000016313	ENSRNOT00000055562	Ctnnbip1	503000
ENSRNOG00000007327	ENSRNOT00000057471	Pars2	313429
ENSRNOG00000045844	ENSRNOT00000073771	Impact	497198
ENSRNOG00000061863	ENSRNOT00000081345	Hist1h1t	24438
ENSRNOG00000050758	ENSRNOT00000072193		
ENSRNOG00000007350	ENSRNOT00000009994	Rac2	366957
ENSRNOG00000030331	ENSRNOT00000057600	Ceacam6	103689938
ENSRNOG00000030331	ENSRNOT00000034553	Ceacam6	103689938
ENSRNOG00000051561	ENSRNOT00000085904		
ENSRNOG00000005539	ENSRNOT00000007917	Thg1l	303067
ENSRNOG00000053634	ENSRNOT00000088281		
ENSRNOG00000030159	ENSRNOT00000043708		408216
ENSRNOG00000008067	ENSRNOT00000010676	Rcor1	102554884
ENSRNOG00000001443	ENSRNOT00000001962	Rhbdd2	360793
ENSRNOG00000059399	ENSRNOT00000091968		
ENSRNOG00000006093	ENSRNOT00000007993	LRRTM1	679668
ENSRNOG00000017459	ENSRNOT00000023637	C1ql3	680404
ENSRNOG00000049832	ENSRNOT00000040345	LOC100912217	293425
ENSRNOG00000049832	ENSRNOT00000040345	LOC100912217	100912408
ENSRNOG00000049832	ENSRNOT00000040345	Olr281	293425
ENSRNOG00000049832	ENSRNOT00000040345	Olr281	100912408
ENSRNOG00000047923	ENSRNOT00000073427		
ENSRNOG00000026227	ENSRNOT00000032522		
ENSRNOG00000004143	ENSRNOT00000005551	Adipor1	289036
ENSRNOG00000045463	ENSRNOT00000070730		
ENSRNOG00000015880	ENSRNOT00000021397	Dpep1	94199
ENSRNOG00000043410	ENSRNOT00000068290	LOC654482	654482
ENSRNOG00000049790	ENSRNOT00000039903	Olr848	298044
ENSRNOG00000027899	ENSRNOT00000031815	Ct55	
ENSRNOG00000042332	ENSRNOT00000089358	Slc44a5	365962
ENSRNOG00000042332	ENSRNOT00000064249	Slc44a5	365962
ENSRNOG00000031453	ENSRNOT00000047047	Manbal	499934
ENSRNOG00000011613	ENSRNOT00000076669	Ppip5k2	501194
ENSRNOG00000011613	ENSRNOT00000076107	Ppip5k2	501194
ENSRNOG00000011613	ENSRNOT00000076729	Ppip5k2	501194
ENSRNOG00000011613	ENSRNOT00000072791	Ppip5k2	501194
ENSRNOG00000011613	ENSRNOT00000056439	Ppip5k2	501194
ENSRNOG00000057648	ENSRNOT00000078829		
ENSRNOG00000036483	ENSRNOT00000054591		
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	291152
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	364723
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	500351
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	679983
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	680097
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	100360950
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	100912489
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	102548682
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	102551184
ENSRNOG00000057690	ENSRNOT00000091201	Hist1h4m	102557184
ENSRNOG00000050100	ENSRNOT00000072588	LOC686911	686911
ENSRNOG00000054387	ENSRNOT00000090469		
ENSRNOG00000031220	ENSRNOT00000043975		
ENSRNOG00000042094	ENSRNOT00000048504	Prr13	363004
ENSRNOG00000042094	ENSRNOT00000090695	Prr13	363004
ENSRNOG00000030796	ENSRNOT00000045386		
ENSRNOG00000052031	ENSRNOT00000088832		
ENSRNOG00000017916	ENSRNOT00000024080	Rexo1	314630
ENSRNOG00000060146	ENSRNOT00000084912		308406
ENSRNOG00000053480	ENSRNOT00000083911		
ENSRNOG00000005665	ENSRNOT00000007474		
ENSRNOG00000058380	ENSRNOT00000080472		
ENSRNOG00000016678	ENSRNOT00000022585	Angptl2	171100
ENSRNOG00000052434	ENSRNOT00000088937		
ENSRNOG00000006916	ENSRNOT00000009555	Sardh	114123
ENSRNOG00000005342	ENSRNOT00000008055	Rassf5	54355
ENSRNOG00000005342	ENSRNOT00000080035	Rassf5	54355
ENSRNOG00000040024	ENSRNOT00000061526		
ENSRNOG00000051656	ENSRNOT00000086648		
ENSRNOG00000052670	ENSRNOT00000077998		
ENSRNOG00000025619	ENSRNOT00000033977	Ap1g2	100362547
ENSRNOG00000009282	ENSRNOT00000045311	Nub1	296731
ENSRNOG00000038891	ENSRNOT00000059439	Grxcr1	498355
ENSRNOG00000056462	ENSRNOT00000087215		114206
ENSRNOG00000056462	ENSRNOT00000091507		114206
ENSRNOG00000056462	ENSRNOT00000083461		114206
ENSRNOG00000035466	ENSRNOT00000053589	Mir146a	
ENSRNOG00000050496	ENSRNOT00000049401	Olr60	405017
ENSRNOG00000016971	ENSRNOT00000022757	Zfp612	307839
ENSRNOG00000016924	ENSRNOT00000023447	Acly	24159
ENSRNOG00000016924	ENSRNOT00000043172	Acly	24159
ENSRNOG00000016924	ENSRNOT00000077579	Acly	24159
ENSRNOG00000056281	ENSRNOT00000083417		691496
ENSRNOG00000018330	ENSRNOT00000024835	Fam83f	315145
ENSRNOG00000046782	ENSRNOT00000054811		
ENSRNOG00000043513	ENSRNOT00000011985	Cyp4x1	246767
ENSRNOG00000052180	ENSRNOT00000089892		
ENSRNOG00000059657	ENSRNOT00000080495		
ENSRNOG00000061249	ENSRNOT00000077487		
ENSRNOG00000051245	ENSRNOT00000075848		
ENSRNOG00000004019	ENSRNOT00000005361	Phlda1	29380
ENSRNOG00000055819	ENSRNOT00000087345		
ENSRNOG00000005107	ENSRNOT00000007246	Recql5	287834
ENSRNOG00000006197	ENSRNOT00000008356	Calu	64366
ENSRNOG00000006197	ENSRNOT00000090808	Calu	64366
ENSRNOG00000006197	ENSRNOT00000008972	Calu	64366
ENSRNOG00000023856	ENSRNOT00000029127	Agxt	24792
ENSRNOG00000023856	ENSRNOT00000079305	Agxt	24792
ENSRNOG00000059234	ENSRNOT00000082362		
ENSRNOG00000045783	ENSRNOT00000072404	Olr6	365175
ENSRNOG00000057269	ENSRNOT00000081181		
ENSRNOG00000058870	ENSRNOT00000089934		298301
ENSRNOG00000059342	ENSRNOT00000083706		100912958
ENSRNOG00000056318	ENSRNOT00000083994		
ENSRNOG00000002848	ENSRNOT00000066674	Maoa	29253
ENSRNOG00000045884	ENSRNOT00000073776		
ENSRNOG00000048543	ENSRNOT00000072496		
ENSRNOG00000021611	ENSRNOT00000033200	Clip2	29264
ENSRNOG00000021611	ENSRNOT00000091328	Clip2	29264
ENSRNOG00000016357	ENSRNOT00000044158	Casc4	362204
ENSRNOG00000055344	ENSRNOT00000086131		
ENSRNOG00000052382	ENSRNOT00000083334		
ENSRNOG00000045399	ENSRNOT00000070666		
ENSRNOG00000056653	ENSRNOT00000088203		494228
ENSRNOG00000056653	ENSRNOT00000088203		100911184
ENSRNOG00000018929	ENSRNOT00000085880	Kif20b	309523
ENSRNOG00000018929	ENSRNOT00000054753	Kif20b	309523
ENSRNOG00000035593	ENSRNOT00000053716	Mir124-3	
ENSRNOG00000014602	ENSRNOT00000019671	Mtfmt	315763
ENSRNOG00000054779	ENSRNOT00000083598		
ENSRNOG00000002624	ENSRNOT00000003535	Edaradd	498769
ENSRNOG00000048479	ENSRNOT00000075519		
ENSRNOG00000057888	ENSRNOT00000078106		
ENSRNOG00000013281	ENSRNOT00000018025	Mib1	307594
ENSRNOG00000013281	ENSRNOT00000092027	Mib1	307594
ENSRNOG00000030962	ENSRNOT00000068366	RGD1564937	500995
ENSRNOG00000052197	ENSRNOT00000085551		
ENSRNOG00000033449	ENSRNOT00000041334	LOC499573	499573
ENSRNOG00000052602	ENSRNOT00000078430		
ENSRNOG00000028461	ENSRNOT00000033677	Gnl3	290556
ENSRNOG00000060244	ENSRNOT00000081528		
ENSRNOG00000009884	ENSRNOT00000013538	Lgals1	56646
ENSRNOG00000009226	ENSRNOT00000012285	Crygn	296730
ENSRNOG00000060764	ENSRNOT00000081276		
ENSRNOG00000021815	ENSRNOT00000076739	Lig3	303369
ENSRNOG00000021815	ENSRNOT00000055982	Lig3	303369
ENSRNOG00000021815	ENSRNOT00000076703	Lig3	303369
ENSRNOG00000021815	ENSRNOT00000084076	Lig3	303369
ENSRNOG00000009244	ENSRNOT00000012837	Abhd4	364380
ENSRNOG00000031398	ENSRNOT00000049461	Mab21l2	680102
ENSRNOG00000012752	ENSRNOT00000017127	Cklf	245978
ENSRNOG00000010997	ENSRNOT00000014747	Ednrb	50672
ENSRNOG00000016950	ENSRNOT00000022734	Otud1	498803
ENSRNOG00000009346	ENSRNOT00000012433	Zbtb26	311910
ENSRNOG00000056517	ENSRNOT00000085597		
ENSRNOG00000022593	ENSRNOT00000038452	Pdpr	307852
ENSRNOG00000028470	ENSRNOT00000034886	Gdpd4	
ENSRNOG00000043726	ENSRNOT00000068993		
ENSRNOG00000061392	ENSRNOT00000087975		
ENSRNOG00000050010	ENSRNOT00000075743		
ENSRNOG00000006514	ENSRNOT00000030015	Vezt	299738
ENSRNOG00000011562	ENSRNOT00000015401	Slitrk2	309349
ENSRNOG00000035620	ENSRNOT00000053743	Mir22	
ENSRNOG00000018492	ENSRNOT00000024940	Olr1652	406035
ENSRNOG00000054402	ENSRNOT00000085484		
ENSRNOG00000021139	ENSRNOT00000028697	Esrra	293701
ENSRNOG00000021139	ENSRNOT00000078393	Esrra	293701
ENSRNOG00000036813	ENSRNOT00000055232	Ndrg3	679863
ENSRNOG00000052250	ENSRNOT00000079163		
ENSRNOG00000059782	ENSRNOT00000086132		
ENSRNOG00000003699	ENSRNOT00000078478	Endov	
ENSRNOG00000003699	ENSRNOT00000004966	Endov	
ENSRNOG00000059003	ENSRNOT00000079963		
ENSRNOG00000059965	ENSRNOT00000089424	Olr648	404834
ENSRNOG00000058237	ENSRNOT00000084501		
ENSRNOG00000059889	ENSRNOT00000088669		
ENSRNOG00000059889	ENSRNOT00000079925		
ENSRNOG00000056356	ENSRNOT00000079439		
ENSRNOG00000055211	ENSRNOT00000084149		
ENSRNOG00000058128	ENSRNOT00000090235		
ENSRNOG00000059767	ENSRNOT00000079748		
ENSRNOG00000018362	ENSRNOT00000024724	Olr852	298039
ENSRNOG00000050606	ENSRNOT00000073623		
ENSRNOG00000001873	ENSRNOT00000002558	P2rx6	25041
ENSRNOG00000035482	ENSRNOT00000053605	Mir194-1	
ENSRNOG00000010106	ENSRNOT00000013599	Faxc	366333
ENSRNOG00000017461	ENSRNOT00000023482		
ENSRNOG00000007288	ENSRNOT00000009701	M1ap	500223
ENSRNOG00000022405	ENSRNOT00000015916	Neurog1	29410
ENSRNOG00000035323	ENSRNOT00000053446		
ENSRNOG00000035494	ENSRNOT00000053617	Mir3570	
ENSRNOG00000016847	ENSRNOT00000022796	Bace1	29392
ENSRNOG00000007542	ENSRNOT00000010679	Scg5	25719
ENSRNOG00000037897	ENSRNOT00000027246	Rps19	29287
ENSRNOG00000037897	ENSRNOT00000027246	Rps19	500885
ENSRNOG00000037897	ENSRNOT00000027246	Rps19	100910336
ENSRNOG00000057655	ENSRNOT00000079848	Olr850	298042
ENSRNOG00000052140	ENSRNOT00000085766	Ogg1	81528
ENSRNOG00000040834	ENSRNOT00000062587		
ENSRNOG00000002275	ENSRNOT00000088448	Fip1l1	289582
ENSRNOG00000002275	ENSRNOT00000045050	Fip1l1	289582
ENSRNOG00000009297	ENSRNOT00000012372	Chchd1	361005
ENSRNOG00000046121	ENSRNOT00000073646	Igsf7	
ENSRNOG00000003336	ENSRNOT00000004528	Mybph	83708
ENSRNOG00000003336	ENSRNOT00000046854	Mybph	83708
ENSRNOG00000003336	ENSRNOT00000087320	Mybph	83708
ENSRNOG00000046284	ENSRNOT00000074147		
ENSRNOG00000056518	ENSRNOT00000091559		
ENSRNOG00000021066	ENSRNOT00000028600		405036
ENSRNOG00000023112	ENSRNOT00000031564	LOC500594	500594
ENSRNOG00000010447	ENSRNOT00000014124	Tmod2	58814
ENSRNOG00000053013	ENSRNOT00000077106		
ENSRNOG00000048750	ENSRNOT00000075765		
ENSRNOG00000029571	ENSRNOT00000047530	Coq10a	362810
ENSRNOG00000029571	ENSRNOT00000086939	Coq10a	362810
